sale_id,sale_date,perfume_id,perfume_name,brand,category,price,supplier_id,stock_quantity,reorder_level,last_restock_date,supplier_name,country,contact_email
737,2024-03-17,59,Orange Sanguine,Atelier Cologne,Eau de Cologne,140,7,256,14,2024-05-31,L’Oreal Luxe,France,info@lorealluxe.com
738,2024-03-17,48,My Way,Giorgio Armani,Eau de Parfum,135,12,40,18,2024-05-11,Giorgio Armani Beauty Official,USA,info@armani-official.com
739,2024-03-17,48,My Way,Giorgio Armani,Eau de Parfum,135,12,40,18,2024-05-11,Giorgio Armani Beauty Official,USA,info@armani-official.com
740,2024-03-17,2,Neroli Portofino,Tom Ford,Eau de Parfum,250,6,579,5,2024-03-28,Tom Ford Beauty Official,USA,info@tomford-official.com
741,2024-03-17,27,J’adore,Dior,Eau de Parfum,150,11,262,9,2024-04-06,Christian Dior Official,USA,info@dior-official.com
742,2024-03-17,82,Spicebomb,Viktor & Rolf,Eau de Toilette,135,17,301,11,2024-01-03,Viktor & Rolf Official,Netherlands,info@viktorrolf-official.com
743,2024-03-17,97,My Way,Giorgio Armani,Eau de Parfum,135,12,52,18,2024-05-04,Giorgio Armani Beauty Official,USA,info@armani-official.com
744,2024-03-17,74,Explorer,Montblanc,Eau de Parfum,120,21,595,4,2024-02-23,Montblanc Official,Germany,info@montblanc-official.com
745,2024-03-17,76,L’Interdit,Givenchy,Eau de Parfum,138,23,84,19,2024-04-02,Givenchy Official,France,info@givenchy-official.com
746,2024-03-17,10,La Nuit de L’Homme,Yves Saint Laurent,Eau de Toilette,140,13,40,17,2024-03-02,YSL Beauty Official,USA,info@ysl-official.com
747,2024-03-17,15,J’adore,Dior,Eau de Parfum,150,11,798,5,2024-03-18,Christian Dior Official,USA,info@dior-official.com
748,2024-03-18,1,Sauvage,Dior,Eau de Toilette,155,11,469,3,2024-03-04,Christian Dior Official,USA,info@dior-official.com
749,2024-03-18,80,Polo Blue,Ralph Lauren,Eau de Toilette,120,24,249,12,2024-02-19,Ralph Lauren Official,USA,info@ralphlauren-official.com
750,2024-03-18,89,Paradoxe,Prada,Eau de Parfum,150,16,718,4,2024-02-24,Prada Official,USA,info@prada-official.com
751,2024-03-18,40,Bright Crystal,Versace,Eau de Toilette,110,14,32,19,2024-04-21,Versace Official,USA,info@versace-official.com
752,2024-03-18,66,A*Men,Mugler,Eau de Toilette,120,7,410,3,2024-02-19,L’Oreal Luxe,France,info@lorealluxe.com
753,2024-03-18,20,Daisy,Marc Jacobs,Eau de Toilette,110,28,190,7,2024-01-29,Coty Inc.,USA,info@coty.com
754,2024-03-18,39,Philosykos,Diptyque,Eau de Parfum,130,4,13,15,2024-02-19,Manzanita Capital,UK,info@manzanitacapital.com
755,2024-03-18,76,L’Interdit,Givenchy,Eau de Parfum,138,23,84,19,2024-04-02,Givenchy Official,France,info@givenchy-official.com
756,2024-03-18,85,Omnia Crystalline,Bvlgari,Eau de Toilette,110,2,161,12,2024-02-26,LVMH Group,France,info@lvmn.com
757,2024-03-18,76,L’Interdit,Givenchy,Eau de Parfum,138,23,84,19,2024-04-02,Givenchy Official,France,info@givenchy-official.com
758,2024-03-19,87,L’Eau d’Issey Pour Homme,Issey Miyake,Eau de Toilette,110,26,954,2,2024-03-23,"Shiseido Company, Ltd.",Japan,info@shiseido-comp.com
759,2024-03-19,84,Eros,Versace,Eau de Toilette,130,14,278,7,2024-03-13,Versace Official,USA,info@versace-official.com
760,2024-03-19,21,Idole,Lancome,Eau de Parfum,135,7,283,7,2024-01-10,L’Oreal Luxe,France,info@lorealluxe.com
761,2024-03-19,54,The One,Dolce & Gabbana,Eau de Parfum,130,27,268,8,2024-02-19,Shiseido Group,Japan,info@shiseido-group.com
762,2024-03-19,4,The One for Men,Dolce & Gabbana,Eau de Parfum,130,27,546,6,2024-01-11,Shiseido Group,Japan,info@shiseido-group.com
763,2024-03-19,17,La Nuit de L’Homme,Yves Saint Laurent,Eau de Toilette,140,13,570,4,2024-05-20,YSL Beauty Official,USA,info@ysl-official.com
764,2024-03-19,99,Gucci Guilty Pour Homme,Gucci,Eau de Toilette,130,22,155,7,2024-03-13,Gucci Official,Italy,info@gucci-official.com
765,2024-03-19,42,Y,Yves Saint Laurent,Eau de Parfum,150,13,874,2,2024-05-29,YSL Beauty Official,USA,info@ysl-official.com
766,2024-03-19,16,Hero,Burberry,Eau de Parfum,150,19,718,3,2024-01-29,Burberry Official,UK,info@burberry-official.com
767,2024-03-19,13,Orange Sanguine,Atelier Cologne,Eau de Cologne,140,7,61,17,2024-04-10,L’Oreal Luxe,France,info@lorealluxe.com
768,2024-03-19,68,Bright Crystal,Versace,Eau de Toilette,110,14,56,18,2024-02-18,Versace Official,USA,info@versace-official.com
769,2024-03-19,3,Allure Homme Sport,Chanel,Eau de Toilette,150,8,473,7,2024-03-31,Chanel Official,USA,info@chanel-official.com
770,2024-03-19,88,Blanc,Lacoste,Eau de Toilette,100,34,116,8,2024-03-23,Inter Parfums SA,France,info@interparfums-fr.com
771,2024-03-19,81,Fahrenheit,Dior,Eau de Toilette,130,11,139,8,2024-02-23,Christian Dior Official,USA,info@dior-official.com
772,2024-03-19,36,Boss Bottled,Hugo Boss,Eau de Toilette,120,25,570,4,2024-01-13,Hugo Boss Official,Germany,info@hugoboss-official.com
773,2024-03-19,64,Her,Burberry,Eau de Parfum,135,19,130,9,2024-01-22,Burberry Official,UK,info@burberry-official.com
774,2024-03-20,59,Orange Sanguine,Atelier Cologne,Eau de Cologne,140,7,256,14,2024-05-31,L’Oreal Luxe,France,info@lorealluxe.com
775,2024-03-20,79,Gypsy Water,Byredo,Eau de Parfum,180,5,666,4,2024-05-05,Puig,Spain,info@puig.com
776,2024-03-20,30,Icon,Dunhill,Eau de Parfum,120,31,590,6,2024-02-25,Inter Parfums UK Ltd.,UK,info@interparfums-uk.com
777,2024-03-20,84,Eros,Versace,Eau de Toilette,130,14,278,7,2024-03-13,Versace Official,USA,info@versace-official.com
778,2024-03-20,21,Idole,Lancome,Eau de Parfum,135,7,283,7,2024-01-10,L’Oreal Luxe,France,info@lorealluxe.com
779,2024-03-20,6,L’Eau d’Issey Pour Homme,Issey Miyake,Eau de Toilette,110,26,254,13,2024-01-28,"Shiseido Company, Ltd.",Japan,info@shiseido-comp.com
780,2024-03-20,18,Fierce,Abercrombie & Fitch,Eau de Parfum,120,29,138,12,2024-04-15,Inter Parfums Inc.,USA,info@interparfums.com
781,2024-03-20,93,L’Interdit,Givenchy,Eau de Parfum,138,23,840,2,2024-01-22,Givenchy Official,France,info@givenchy-official.com
782,2024-03-20,10,La Nuit de L’Homme,Yves Saint Laurent,Eau de Toilette,140,13,40,17,2024-03-02,YSL Beauty Official,USA,info@ysl-official.com
783,2024-03-20,33,Eau Rose,Diptyque,Eau de Parfum,130,4,37,18,2024-01-18,Manzanita Capital,UK,info@manzanitacapital.com
784,2024-03-20,23,Peony & Blush Suede,Jo Malone,Cologne,155,3,84,16,2024-04-25,Estee Lauder Companies,USA,info@esteelauder-companies.com
785,2024-03-20,49,Bentley for Men Intense,Bentley,Eau de Parfum,130,32,157,10,2024-03-13,Lalique Group SA,Switzerland,info@lalique-group.com
786,2024-03-21,77,Wood Sage & Sea Salt,Jo Malone,Cologne,140,3,99,17,2024-02-12,Estee Lauder Companies,USA,info@esteelauder-companies.com
787,2024-03-21,41,Rose Gold,Tiffany & Co.,Eau de Parfum,150,28,177,11,2024-04-01,Coty Inc.,USA,info@coty.com
788,2024-03-21,25,Acqua di Gio,Giorgio Armani,Eau de Toilette,130,12,166,12,2024-04-18,Giorgio Armani Beauty Official,USA,info@armani-official.com
789,2024-03-21,67,Man in Black,Bvlgari,Eau de Parfum,140,2,331,9,2024-05-18,LVMH Group,France,info@lvmn.com
790,2024-03-21,38,Elie Saab Le Parfum,Elie Saab,Eau de Parfum,120,35,425,7,2024-03-07,Beaute Prestige International,Japan,info@beauteprestige-international.com
791,2024-03-21,97,My Way,Giorgio Armani,Eau de Parfum,135,12,52,18,2024-05-04,Giorgio Armani Beauty Official,USA,info@armani-official.com
792,2024-03-21,22,Bad Boy,Carolina Herrera,Eau de Toilette,135,5,763,7,2024-02-29,Puig,Spain,info@puig.com
793,2024-03-21,10,La Nuit de L’Homme,Yves Saint Laurent,Eau de Toilette,140,13,40,17,2024-03-02,YSL Beauty Official,USA,info@ysl-official.com
794,2024-03-21,17,La Nuit de L’Homme,Yves Saint Laurent,Eau de Toilette,140,13,570,4,2024-05-20,YSL Beauty Official,USA,info@ysl-official.com
795,2024-03-21,46,Explorer,Montblanc,Eau de Parfum,120,21,672,6,2024-05-26,Montblanc Official,Germany,info@montblanc-official.com
796,2024-03-21,97,My Way,Giorgio Armani,Eau de Parfum,135,12,52,18,2024-05-04,Giorgio Armani Beauty Official,USA,info@armani-official.com
797,2024-03-21,20,Daisy,Marc Jacobs,Eau de Toilette,110,28,190,7,2024-01-29,Coty Inc.,USA,info@coty.com
798,2024-03-21,20,Daisy,Marc Jacobs,Eau de Toilette,110,28,190,7,2024-01-29,Coty Inc.,USA,info@coty.com
799,2024-03-21,16,Hero,Burberry,Eau de Parfum,150,19,718,3,2024-01-29,Burberry Official,UK,info@burberry-official.com
800,2024-03-21,13,Orange Sanguine,Atelier Cologne,Eau de Cologne,140,7,61,17,2024-04-10,L’Oreal Luxe,France,info@lorealluxe.com
801,2024-03-21,76,L’Interdit,Givenchy,Eau de Parfum,138,23,84,19,2024-04-02,Givenchy Official,France,info@givenchy-official.com
802,2024-03-21,100,Black Orchid,Tom Ford,Eau de Parfum,180,6,588,4,2024-04-26,Tom Ford Beauty Official,USA,info@tomford-official.com
803,2024-03-21,71,Beautiful,Estee Lauder,Eau de Parfum,120,3,584,7,2024-01-01,Estee Lauder Companies,USA,info@esteelauder-companies.com
804,2024-03-22,27,J’adore,Dior,Eau de Parfum,150,11,262,9,2024-04-06,Christian Dior Official,USA,info@dior-official.com
805,2024-03-22,88,Blanc,Lacoste,Eau de Toilette,100,34,116,8,2024-03-23,Inter Parfums SA,France,info@interparfums-fr.com
806,2024-03-22,95,Bloom,Gucci,Eau de Parfum,139,22,302,14,2024-02-27,Gucci Official,Italy,info@gucci-official.com
807,2024-03-22,41,Rose Gold,Tiffany & Co.,Eau de Parfum,150,28,177,11,2024-04-01,Coty Inc.,USA,info@coty.com
808,2024-03-22,4,The One for Men,Dolce & Gabbana,Eau de Parfum,130,27,546,6,2024-01-11,Shiseido Group,Japan,info@shiseido-group.com
809,2024-03-22,18,Fierce,Abercrombie & Fitch,Eau de Parfum,120,29,138,12,2024-04-15,Inter Parfums Inc.,USA,info@interparfums.com
810,2024-03-22,7,L’Homme,Prada,Eau de Toilette,135,16,641,3,2024-05-07,Prada Official,USA,info@prada-official.com
811,2024-03-22,97,My Way,Giorgio Armani,Eau de Parfum,135,12,52,18,2024-05-04,Giorgio Armani Beauty Official,USA,info@armani-official.com
812,2024-03-22,48,My Way,Giorgio Armani,Eau de Parfum,135,12,40,18,2024-05-11,Giorgio Armani Beauty Official,USA,info@armani-official.com
813,2024-03-22,66,A*Men,Mugler,Eau de Toilette,120,7,410,3,2024-02-19,L’Oreal Luxe,France,info@lorealluxe.com
814,2024-03-22,99,Gucci Guilty Pour Homme,Gucci,Eau de Toilette,130,22,155,7,2024-03-13,Gucci Official,Italy,info@gucci-official.com
815,2024-03-22,14,Philosykos,Diptyque,Eau de Parfum,130,4,128,10,2024-04-02,Manzanita Capital,UK,info@manzanitacapital.com
816,2024-03-22,13,Orange Sanguine,Atelier Cologne,Eau de Cologne,140,7,61,17,2024-04-10,L’Oreal Luxe,France,info@lorealluxe.com
817,2024-03-22,59,Orange Sanguine,Atelier Cologne,Eau de Cologne,140,7,256,14,2024-05-31,L’Oreal Luxe,France,info@lorealluxe.com
818,2024-03-22,50,Replica Jazz Club,Maison Margiela,Eau de Toilette,135,7,961,1,2024-02-11,L’Oreal Luxe,France,info@lorealluxe.com
819,2024-03-22,31,Artisan,John Varvatos,Eau de Toilette,120,30,273,8,2024-03-05,Revlon Inc.,USA,info@revlon.com
820,2024-03-22,83,Wood Sage & Sea Salt,Jo Malone,Cologne,140,3,744,5,2024-03-03,Estee Lauder Companies,USA,info@esteelauder-companies.com
821,2024-03-22,99,Gucci Guilty Pour Homme,Gucci,Eau de Toilette,130,22,155,7,2024-03-13,Gucci Official,Italy,info@gucci-official.com
822,2024-03-23,6,L’Eau d’Issey Pour Homme,Issey Miyake,Eau de Toilette,110,26,254,13,2024-01-28,"Shiseido Company, Ltd.",Japan,info@shiseido-comp.com
823,2024-03-23,57,Fahrenheit,Dior,Eau de Toilette,130,11,767,6,2024-03-23,Christian Dior Official,USA,info@dior-official.com
824,2024-03-23,6,L’Eau d’Issey Pour Homme,Issey Miyake,Eau de Toilette,110,26,254,13,2024-01-28,"Shiseido Company, Ltd.",Japan,info@shiseido-comp.com
825,2024-03-23,35,Good Girl,Carolina Herrera,Eau de Parfum,138,5,220,9,2024-05-01,Puig,Spain,info@puig.com
826,2024-03-23,53,Gypsy Water,Byredo,Eau de Parfum,180,5,240,10,2024-03-06,Puig,Spain,info@puig.com
827,2024-03-23,49,Bentley for Men Intense,Bentley,Eau de Parfum,130,32,157,10,2024-03-13,Lalique Group SA,Switzerland,info@lalique-group.com
828,2024-03-23,84,Eros,Versace,Eau de Toilette,130,14,278,7,2024-03-13,Versace Official,USA,info@versace-official.com
829,2024-03-23,59,Orange Sanguine,Atelier Cologne,Eau de Cologne,140,7,256,14,2024-05-31,L’Oreal Luxe,France,info@lorealluxe.com
830,2024-03-23,77,Wood Sage & Sea Salt,Jo Malone,Cologne,140,3,99,17,2024-02-12,Estee Lauder Companies,USA,info@esteelauder-companies.com
831,2024-03-23,92,Terre d’Hermes,Hermes,Eau de Toilette,150,9,160,9,2024-03-20,Hermes International,France,info@hermes-international.com
832,2024-03-23,51,Y,Yves Saint Laurent,Eau de Parfum,150,13,79,17,2024-05-31,YSL Beauty Official,USA,info@ysl-official.com
833,2024-03-23,45,Hero,Burberry,Eau de Parfum,150,19,467,6,2024-03-19,Burberry Official,UK,info@burberry-official.com
834,2024-03-23,68,Bright Crystal,Versace,Eau de Toilette,110,14,56,18,2024-02-18,Versace Official,USA,info@versace-official.com
835,2024-03-23,76,L’Interdit,Givenchy,Eau de Parfum,138,23,84,19,2024-04-02,Givenchy Official,France,info@givenchy-official.com
836,2024-03-23,41,Rose Gold,Tiffany & Co.,Eau de Parfum,150,28,177,11,2024-04-01,Coty Inc.,USA,info@coty.com
837,2024-03-23,29,Mon Guerlain,Guerlain,Eau de Parfum,150,2,787,7,2024-01-09,LVMH Group,France,info@lvmn.com
838,2024-03-23,38,Elie Saab Le Parfum,Elie Saab,Eau de Parfum,120,35,425,7,2024-03-07,Beaute Prestige International,Japan,info@beauteprestige-international.com
839,2024-03-23,50,Replica Jazz Club,Maison Margiela,Eau de Toilette,135,7,961,1,2024-02-11,L’Oreal Luxe,France,info@lorealluxe.com
840,2024-03-23,45,Hero,Burberry,Eau de Parfum,150,19,467,6,2024-03-19,Burberry Official,UK,info@burberry-official.com
841,2024-03-24,7,L’Homme,Prada,Eau de Toilette,135,16,641,3,2024-05-07,Prada Official,USA,info@prada-official.com
842,2024-03-24,85,Omnia Crystalline,Bvlgari,Eau de Toilette,110,2,161,12,2024-02-26,LVMH Group,France,info@lvmn.com
843,2024-03-24,68,Bright Crystal,Versace,Eau de Toilette,110,14,56,18,2024-02-18,Versace Official,USA,info@versace-official.com
844,2024-03-24,20,Daisy,Marc Jacobs,Eau de Toilette,110,28,190,7,2024-01-29,Coty Inc.,USA,info@coty.com
845,2024-03-24,45,Hero,Burberry,Eau de Parfum,150,19,467,6,2024-03-19,Burberry Official,UK,info@burberry-official.com
846,2024-03-24,66,A*Men,Mugler,Eau de Toilette,120,7,410,3,2024-02-19,L’Oreal Luxe,France,info@lorealluxe.com
847,2024-03-24,46,Explorer,Montblanc,Eau de Parfum,120,21,672,6,2024-05-26,Montblanc Official,Germany,info@montblanc-official.com
848,2024-03-24,20,Daisy,Marc Jacobs,Eau de Toilette,110,28,190,7,2024-01-29,Coty Inc.,USA,info@coty.com
849,2024-03-24,82,Spicebomb,Viktor & Rolf,Eau de Toilette,135,17,301,11,2024-01-03,Viktor & Rolf Official,Netherlands,info@viktorrolf-official.com
850,2024-03-24,8,1 Million,Paco Rabanne,Eau de Toilette,120,15,242,10,2024-01-14,Paco Rabanne Official,USA,info@pacorabanne-official.com
851,2024-03-24,14,Philosykos,Diptyque,Eau de Parfum,130,4,128,10,2024-04-02,Manzanita Capital,UK,info@manzanitacapital.com
852,2024-03-24,27,J’adore,Dior,Eau de Parfum,150,11,262,9,2024-04-06,Christian Dior Official,USA,info@dior-official.com
853,2024-03-25,39,Philosykos,Diptyque,Eau de Parfum,130,4,13,15,2024-02-19,Manzanita Capital,UK,info@manzanitacapital.com
854,2024-03-25,75,Neroli Portofino,Tom Ford,Eau de Parfum,250,6,399,8,2024-03-13,Tom Ford Beauty Official,USA,info@tomford-official.com
855,2024-03-25,66,A*Men,Mugler,Eau de Toilette,120,7,410,3,2024-02-19,L’Oreal Luxe,France,info@lorealluxe.com
856,2024-03-25,74,Explorer,Montblanc,Eau de Parfum,120,21,595,4,2024-02-23,Montblanc Official,Germany,info@montblanc-official.com
857,2024-03-25,27,J’adore,Dior,Eau de Parfum,150,11,262,9,2024-04-06,Christian Dior Official,USA,info@dior-official.com
858,2024-03-25,52,Jimmy Choo Eau de Parfum,Jimmy Choo,Eau de Parfum,130,29,406,6,2024-03-13,Inter Parfums Inc.,USA,info@interparfums.com
859,2024-03-25,64,Her,Burberry,Eau de Parfum,135,19,130,9,2024-01-22,Burberry Official,UK,info@burberry-official.com
860,2024-03-25,76,L’Interdit,Givenchy,Eau de Parfum,138,23,84,19,2024-04-02,Givenchy Official,France,info@givenchy-official.com
861,2024-03-25,40,Bright Crystal,Versace,Eau de Toilette,110,14,32,19,2024-04-21,Versace Official,USA,info@versace-official.com
862,2024-03-25,14,Philosykos,Diptyque,Eau de Parfum,130,4,128,10,2024-04-02,Manzanita Capital,UK,info@manzanitacapital.com
863,2024-03-25,36,Boss Bottled,Hugo Boss,Eau de Toilette,120,25,570,4,2024-01-13,Hugo Boss Official,Germany,info@hugoboss-official.com
864,2024-03-25,73,La Vie Est Belle,Lancome,Eau de Parfum,135,7,455,5,2024-03-18,L’Oreal Luxe,France,info@lorealluxe.com
865,2024-03-25,40,Bright Crystal,Versace,Eau de Toilette,110,14,32,19,2024-04-21,Versace Official,USA,info@versace-official.com
866,2024-03-26,8,1 Million,Paco Rabanne,Eau de Toilette,120,15,242,10,2024-01-14,Paco Rabanne Official,USA,info@pacorabanne-official.com
867,2024-03-26,41,Rose Gold,Tiffany & Co.,Eau de Parfum,150,28,177,11,2024-04-01,Coty Inc.,USA,info@coty.com
868,2024-03-26,14,Philosykos,Diptyque,Eau de Parfum,130,4,128,10,2024-04-02,Manzanita Capital,UK,info@manzanitacapital.com
869,2024-03-26,91,Neroli Portofino,Tom Ford,Eau de Parfum,250,6,787,6,2024-05-29,Tom Ford Beauty Official,USA,info@tomford-official.com
870,2024-03-26,51,Y,Yves Saint Laurent,Eau de Parfum,150,13,79,17,2024-05-31,YSL Beauty Official,USA,info@ysl-official.com
871,2024-03-26,8,1 Million,Paco Rabanne,Eau de Toilette,120,15,242,10,2024-01-14,Paco Rabanne Official,USA,info@pacorabanne-official.com
872,2024-03-26,59,Orange Sanguine,Atelier Cologne,Eau de Cologne,140,7,256,14,2024-05-31,L’Oreal Luxe,France,info@lorealluxe.com
873,2024-03-26,62,Libre,Yves Saint Laurent,Eau de Parfum,140,13,406,5,2024-03-27,YSL Beauty Official,USA,info@ysl-official.com
874,2024-03-26,100,Black Orchid,Tom Ford,Eau de Parfum,180,6,588,4,2024-04-26,Tom Ford Beauty Official,USA,info@tomford-official.com
875,2024-03-26,4,The One for Men,Dolce & Gabbana,Eau de Parfum,130,27,546,6,2024-01-11,Shiseido Group,Japan,info@shiseido-group.com
876,2024-03-26,69,Chloe Eau de Parfum,Chloe,Eau de Parfum,150,28,68,20,2024-03-14,Coty Inc.,USA,info@coty.com
877,2024-03-26,99,Gucci Guilty Pour Homme,Gucci,Eau de Toilette,130,22,155,7,2024-03-13,Gucci Official,Italy,info@gucci-official.com
878,2024-03-26,27,J’adore,Dior,Eau de Parfum,150,11,262,9,2024-04-06,Christian Dior Official,USA,info@dior-official.com
879,2024-03-27,14,Philosykos,Diptyque,Eau de Parfum,130,4,128,10,2024-04-02,Manzanita Capital,UK,info@manzanitacapital.com
880,2024-03-27,45,Hero,Burberry,Eau de Parfum,150,19,467,6,2024-03-19,Burberry Official,UK,info@burberry-official.com
881,2024-03-27,35,Good Girl,Carolina Herrera,Eau de Parfum,138,5,220,9,2024-05-01,Puig,Spain,info@puig.com
882,2024-03-27,32,Le Male,Jean Paul Gaultier,Eau de Toilette,120,18,130,13,2024-04-03,Jean Paul Gaultier Official,France,info@jeanpaulgaultier-official.com
883,2024-03-27,96,Nomade,Chloe,Eau de Parfum,150,28,945,1,2024-02-26,Coty Inc.,USA,info@coty.com
884,2024-03-27,95,Bloom,Gucci,Eau de Parfum,139,22,302,14,2024-02-27,Gucci Official,Italy,info@gucci-official.com
885,2024-03-27,44,Scandal,Jean Paul Gaultier,Eau de Parfum,130,18,486,4,2024-01-01,Jean Paul Gaultier Official,France,info@jeanpaulgaultier-official.com
886,2024-03-27,84,Eros,Versace,Eau de Toilette,130,14,278,7,2024-03-13,Versace Official,USA,info@versace-official.com
887,2024-03-27,36,Boss Bottled,Hugo Boss,Eau de Toilette,120,25,570,4,2024-01-13,Hugo Boss Official,Germany,info@hugoboss-official.com
888,2024-03-27,7,L’Homme,Prada,Eau de Toilette,135,16,641,3,2024-05-07,Prada Official,USA,info@prada-official.com
889,2024-03-27,33,Eau Rose,Diptyque,Eau de Parfum,130,4,37,18,2024-01-18,Manzanita Capital,UK,info@manzanitacapital.com
890,2024-03-27,39,Philosykos,Diptyque,Eau de Parfum,130,4,13,15,2024-02-19,Manzanita Capital,UK,info@manzanitacapital.com
891,2024-03-27,37,Eau Rose,Diptyque,Eau de Parfum,130,4,180,14,2024-04-22,Manzanita Capital,UK,info@manzanitacapital.com
892,2024-03-27,79,Gypsy Water,Byredo,Eau de Parfum,180,5,666,4,2024-05-05,Puig,Spain,info@puig.com
893,2024-03-27,52,Jimmy Choo Eau de Parfum,Jimmy Choo,Eau de Parfum,130,29,406,6,2024-03-13,Inter Parfums Inc.,USA,info@interparfums.com
894,2024-03-28,64,Her,Burberry,Eau de Parfum,135,19,130,9,2024-01-22,Burberry Official,UK,info@burberry-official.com
895,2024-03-28,63,Gucci Guilty Pour Homme,Gucci,Eau de Toilette,130,22,282,12,2024-05-12,Gucci Official,Italy,info@gucci-official.com
896,2024-03-28,82,Spicebomb,Viktor & Rolf,Eau de Toilette,135,17,301,11,2024-01-03,Viktor & Rolf Official,Netherlands,info@viktorrolf-official.com
897,2024-03-28,24,Fierce,Abercrombie & Fitch,Eau de Parfum,120,29,125,11,2024-03-24,Inter Parfums Inc.,USA,info@interparfums.com
898,2024-03-28,51,Y,Yves Saint Laurent,Eau de Parfum,150,13,79,17,2024-05-31,YSL Beauty Official,USA,info@ysl-official.com
